customer_id,customer_segment,customer_name,num_orders,avg_order_value,total_spend,churn_rate,estimated_ltv
58308,SMB,Melissa Collins,3,2017.94,6053.83,0.207,29245.56
21746,SMB,Nathaniel Greer MD,2,3026.84,6053.67,0.207,29244.78
38885,SMB,Brandon Fischer,3,2017.63,6052.88,0.207,29240.97
39678,SMB,Emma Davis,2,3026.25,6052.5,0.207,29239.13
30080,SMB,Ryan Mcbride,3,2017.47,6052.42,0.207,29238.74
9071,SMB,Theresa Barrera,5,1210.45,6052.27,0.207,29238.02
54338,SMB,Matthew Rosario,3,2017.34,6052.03,0.207,29236.86
69387,SMB,Alexandra Ramirez,5,1210.38,6051.88,0.207,29236.14
47446,SMB,John Cameron,3,2017.27,6051.8,0.207,29235.75
4338,SMB,Briana Huffman PhD,3,2017.25,6051.74,0.207,29235.46
71447,SMB,Ashley Holden,3,2017.22,6051.65,0.207,29235.02
19535,SMB,Joe Neal,3,2017.19,6051.57,0.207,29234.64
50933,SMB,Rachel Sherman,3,2017.16,6051.48,0.207,29234.2
17648,SMB,Sherri Romero,3,2017.11,6051.33,0.207,29233.48
26175,SMB,Mary Jackson,2,3025.04,6050.08,0.207,29227.44
25230,SMB,Christopher Harrison,2,3024.99,6049.98,0.207,29226.96
56800,SMB,Mary Fletcher,3,2016.65,6049.96,0.207,29226.86
43835,SMB,John Waters,3,2016.55,6049.65,0.207,29225.36
27474,SMB,Deanna West,3,2016.5,6049.5,0.207,29224.64
69166,SMB,Angela Berry,3,2016.43,6049.28,0.207,29223.57
22151,SMB,Sandra Garcia,3,2016.33,6048.98,0.207,29222.13
33474,SMB,Mrs. Andrea Chapman MD,3,2016.27,6048.81,0.207,29221.3
53894,SMB,Hunter Washington,3,2016.2,6048.59,0.207,29220.24
37637,SMB,Jasmine Bird,7,864.08,6048.53,0.207,29219.95
33785,SMB,Steven Gomez,3,2015.96,6047.87,0.207,29216.76
56687,SMB,Dean Cordova,3,2015.81,6047.42,0.207,29214.59
2863,SMB,Jessica Hodges,5,1209.36,6046.79,0.207,29211.55
51327,SMB,Christine White,3,2015.57,6046.72,0.207,29211.21
65471,SMB,Carrie Alvarez,2,3023.35,6046.69,0.207,29211.06
54606,SMB,Daniel Holloway,6,1007.77,6046.6,0.207,29210.63
36597,SMB,Stacey Black,2,3023.26,6046.52,0.207,29210.24
25854,SMB,Kristin Aguilar,3,2015.49,6046.46,0.207,29209.95
58872,SMB,Mark Wagner,2,3023.02,6046.04,0.207,29207.92
1249,SMB,Wesley Flores,3,2015.29,6045.87,0.207,29207.1
3149,SMB,Andrea Peterson,3,2015.25,6045.76,0.207,29206.57
62931,SMB,Tracey Foster,3,2015.18,6045.55,0.207,29205.56
26260,SMB,Mitchell Riddle,3,2015.17,6045.52,0.207,29205.41
27137,SMB,Crystal Green MD,2,3022.69,6045.38,0.207,29204.73
70494,SMB,Jennifer Rhodes,2,3022.63,6045.26,0.207,29204.15
33552,SMB,Alyssa Conner,2,3022.54,6045.08,0.207,29203.29
58318,SMB,Robert Williams PhD,3,2014.85,6044.54,0.207,29200.68
43461,SMB,Chris Flores,3,2014.74,6044.23,0.207,29199.18
47375,SMB,Jessica Heath,3,2014.68,6044.03,0.207,29198.21
24190,SMB,John Levine,2,3021.97,6043.93,0.207,29197.73
14307,SMB,Diana Smith,3,2014.54,6043.63,0.207,29196.28
72357,SMB,Sean Mathis MD,3,2014.46,6043.39,0.207,29195.12
21219,SMB,Jeffrey Garcia,3,2014.41,6043.22,0.207,29194.3
23796,SMB,Christine Alexander,2,3021.47,6042.95,0.207,29193.0
1286,SMB,Ashley Kent,3,2013.98,6041.94,0.207,29188.12
72846,SMB,Robert Palmer,3,2013.66,6040.97,0.207,29183.43
5210,SMB,Anthony Rodriguez,3,2013.49,6040.47,0.207,29181.01
64245,SMB,Candace Ayala,3,2013.3,6039.9,0.207,29178.26
71892,SMB,Carmen Mitchell,3,2013.28,6039.85,0.207,29178.02
36063,SMB,Sharon Fisher,2,3019.45,6038.9,0.207,29173.43
16487,SMB,Richard Diaz,3,2012.92,6038.75,0.207,29172.71
1494,SMB,Maria Bray,2,3019.18,6038.36,0.207,29170.82
27455,SMB,Jennifer Smith,3,2012.75,6038.25,0.207,29170.29
66305,SMB,Andrew Bell,2,3019.07,6038.15,0.207,29169.81
27581,SMB,Dr. David Lewis,3,2012.65,6037.95,0.207,29168.84
30363,SMB,Marc Little,2,3018.56,6037.11,0.207,29164.78
33012,SMB,Tony Smith,2,3018.39,6036.79,0.207,29163.24
46088,SMB,Michael White,3,2012.16,6036.48,0.207,29161.74
33821,SMB,Sarah Bennett,3,2012.1,6036.31,0.207,29160.92
70675,SMB,Patty Thompson,3,2012.0,6036.01,0.207,29159.47
35756,SMB,Janice Warner,3,2011.98,6035.93,0.207,29159.08
54997,SMB,Katherine Perez,3,2011.85,6035.55,0.207,29157.25
28169,SMB,Sherry Reese,3,2011.75,6035.26,0.207,29155.85
51409,SMB,Sonia Rivera,3,2011.75,6035.24,0.207,29155.75
22122,SMB,Jason Davis,3,2011.55,6034.65,0.207,29152.9
21792,SMB,Stephen Holland,3,2011.48,6034.44,0.207,29151.88
22350,SMB,Angela Gallagher,3,2011.43,6034.29,0.207,29151.16
10091,SMB,Rebecca Jones,3,2011.32,6033.95,0.207,29149.52
66942,SMB,William Lopez,3,2011.21,6033.63,0.207,29147.97
39662,SMB,Andrew Walker,3,2011.17,6033.5,0.207,29147.34
6942,SMB,Joseph Lewis,3,2011.07,6033.22,0.207,29145.99
64401,SMB,Catherine Johnson,3,2010.91,6032.74,0.207,29143.67
42625,SMB,Benjamin King,3,2010.58,6031.75,0.207,29138.89
64203,SMB,Shawn George,2,3015.76,6031.51,0.207,29137.73
42549,SMB,Danny Singh,3,2010.5,6031.49,0.207,29137.63
44091,SMB,Bailey Jones,3,2010.46,6031.38,0.207,29137.1
22642,SMB,Krystal Pierce,3,2010.23,6030.69,0.207,29133.77
47073,SMB,Chad Harvey,3,2010.01,6030.02,0.207,29130.53
72593,SMB,Tiffany Wilson,3,2009.92,6029.75,0.207,29129.23
58053,SMB,Benjamin Knight,2,3014.86,6029.72,0.207,29129.08
40419,SMB,Tyrone Carpenter,3,2009.85,6029.56,0.207,29128.31
65222,SMB,Douglas Mcneil,3,2009.42,6028.26,0.207,29122.03
31789,SMB,Raymond Cisneros,3,2009.41,6028.22,0.207,29121.84
16127,SMB,Scott Mcguire,3,2009.05,6027.16,0.207,29116.71
73918,SMB,Brenda Wilson,2,3013.45,6026.9,0.207,29115.46
15661,SMB,Shawn Gibbs,3,2008.83,6026.49,0.207,29113.48
17685,SMB,Lori Parker,2,3013.22,6026.45,0.207,29113.29
59501,SMB,Julie Gray,5,1205.23,6026.16,0.207,29111.88
37019,SMB,Carrie Garza,2,3012.98,6025.96,0.207,29110.92
49134,SMB,David Harris,3,2008.62,6025.87,0.207,29110.48
21946,SMB,Nancy Scott,3,2008.52,6025.55,0.207,29108.94
68509,SMB,Timothy Gray,3,2008.5,6025.49,0.207,29108.65
56419,SMB,Cody Thomas,3,2008.48,6025.45,0.207,29108.45
50005,SMB,Robert Russell,3,2008.34,6025.03,0.207,29106.43
29080,SMB,Gloria Sandoval,3,2008.29,6024.87,0.207,29105.65
25062,SMB,Dr. Frank Bowman,3,2008.04,6024.11,0.207,29101.98
68931,SMB,Kelli Roberts,3,2008.04,6024.11,0.207,29101.98
30878,SMB,Erik Jarvis,3,2007.93,6023.79,0.207,29100.43
59183,SMB,Devon Caldwell,3,2007.91,6023.74,0.207,29100.19
42714,SMB,Scott Walker,3,2007.89,6023.67,0.207,29099.86
17964,SMB,Taylor Pollard,3,2007.77,6023.31,0.207,29098.12
71464,SMB,Monica Giles,2,3011.55,6023.1,0.207,29097.1
60092,SMB,Rebecca Morris,3,2007.65,6022.96,0.207,29096.43
15907,SMB,Anne Mckinney,3,2007.55,6022.64,0.207,29094.88
49214,SMB,Erin Carter,3,2007.3,6021.91,0.207,29091.35
66858,SMB,David Parker,3,2007.26,6021.78,0.207,29090.72
58480,SMB,Alexis Lloyd,2,3010.85,6021.7,0.207,29090.34
66041,SMB,Susan Henderson,3,2007.16,6021.47,0.207,29089.23
41577,SMB,James Wright,3,2006.73,6020.19,0.207,29083.04
20036,SMB,Meghan Perez,3,2006.63,6019.89,0.207,29081.59
31627,SMB,Mark Shaffer,3,2006.59,6019.77,0.207,29081.01
52734,SMB,Angela Hanna,2,3009.88,6019.75,0.207,29080.92
12246,SMB,Madison Huffman,3,2006.49,6019.47,0.207,29079.57
26825,SMB,Gregg Cole,3,2006.49,6019.47,0.207,29079.57
7630,SMB,Wendy Scott,3,2006.47,6019.4,0.207,29079.23
49792,SMB,Juan Harris,3,2006.28,6018.85,0.207,29076.57
31536,SMB,Matthew Taylor,3,2006.25,6018.74,0.207,29076.04
7878,SMB,Emily Williamson,3,2006.14,6018.43,0.207,29074.54
23451,SMB,Jennifer Young,2,3009.21,6018.42,0.207,29074.49
30787,SMB,Shelby Mcmillan,7,859.73,6018.1,0.207,29072.95
73893,SMB,Casey Kennedy,3,2006.0,6017.99,0.207,29072.42
60434,SMB,Christopher Boyd,3,2005.91,6017.73,0.207,29071.16
58648,SMB,Tiffany Thompson,3,2005.8,6017.4,0.207,29069.57
34386,SMB,Steven George,3,2005.6,6016.8,0.207,29066.67
55725,SMB,Dr. Robert Blake,6,1002.61,6015.69,0.207,29061.3
34397,SMB,Joseph Reyes,2,3007.44,6014.89,0.207,29057.44
11999,SMB,Jon Berger,3,2004.69,6014.08,0.207,29053.53
30934,SMB,Eric Mcintyre,2,3005.94,6011.89,0.207,29042.95
33296,SMB,Lori Medina,3,2003.94,6011.82,0.207,29042.61
33836,SMB,Jordan Fleming,2,3005.91,6011.82,0.207,29042.61
24847,SMB,Nicole Martinez,3,2003.79,6011.37,0.207,29040.43
6274,SMB,Amanda Snyder,2,3005.64,6011.27,0.207,29039.95
41194,SMB,David Smith,3,2003.7,6011.11,0.207,29039.18
71347,SMB,Lauren Bailey,2,3005.52,6011.03,0.207,29038.79
18251,SMB,Dana Roman,3,2003.65,6010.96,0.207,29038.45
19677,SMB,Cynthia Baldwin,3,2003.59,6010.76,0.207,29037.49
60869,SMB,Brittney Miller,3,2003.58,6010.75,0.207,29037.44
18355,SMB,Michael Moore,3,2003.37,6010.11,0.207,29034.35
15462,SMB,Michael Alvarez,3,2003.25,6009.74,0.207,29032.56
59895,SMB,Vanessa Frank,3,2003.11,6009.34,0.207,29030.63
32863,SMB,Evan Jones,3,2003.09,6009.27,0.207,29030.29
59544,SMB,Renee Taylor,3,2002.97,6008.92,0.207,29028.6
58615,SMB,Sherry Miller,2,3004.42,6008.84,0.207,29028.21
17668,SMB,Darius Graham,2,3004.35,6008.7,0.207,29027.54
7473,SMB,Grace Maddox,3,2002.78,6008.34,0.207,29025.8
18974,SMB,John Perkins,4,1502.01,6008.04,0.207,29024.35
40426,SMB,Michael Russell,3,2002.68,6008.04,0.207,29024.35
66358,SMB,Dr. David Jimenez,3,2002.66,6007.99,0.207,29024.11
20608,SMB,Keith Beck,3,2002.65,6007.96,0.207,29023.96
2799,SMB,Shirley Monroe,3,2002.4,6007.19,0.207,29020.24
70414,SMB,Brooke Rogers,2,3003.52,6007.04,0.207,29019.52
57357,SMB,Stacey Hammond,3,2002.16,6006.49,0.207,29016.86
43317,SMB,Elizabeth Davis,3,2002.07,6006.2,0.207,29015.46
41114,SMB,Robert Smith,2,3002.99,6005.98,0.207,29014.4
13663,SMB,Daniel Davila,3,2001.81,6005.42,0.207,29011.69
25092,SMB,Melissa Dickerson,2,3002.24,6004.49,0.207,29007.2
29617,SMB,Micheal Ray,2,3002.07,6004.15,0.207,29005.56
65771,SMB,Jennifer Myers,3,2001.25,6003.76,0.207,29003.67
59165,SMB,Christopher Lewis,3,2001.12,6003.37,0.207,29001.79
11774,SMB,Michael Coleman,5,1200.65,6003.27,0.207,29001.3
49994,SMB,Joseph Newton,3,2001.05,6003.15,0.207,29000.72
45726,SMB,Connor Sheppard,3,2000.98,6002.93,0.207,28999.66
41462,SMB,John Yang,3,2000.81,6002.43,0.207,28997.25
65994,SMB,Terry Rojas,2,3001.11,6002.23,0.207,28996.28
50818,SMB,Matthew Scott,3,2000.7,6002.1,0.207,28995.65
30742,SMB,Christopher Cannon,3,2000.69,6002.06,0.207,28995.46
65145,SMB,Mrs. Hannah Kelley DDS,3,2000.62,6001.85,0.207,28994.44
34282,SMB,Eric Flores,4,1500.38,6001.5,0.207,28992.75
72810,SMB,Yolanda Pearson,3,2000.14,6000.41,0.207,28987.49
64822,SMB,Madison Hahn,2,3000.05,6000.1,0.207,28985.99
24765,SMB,Wesley Brown,3,1999.98,5999.94,0.207,28985.22
60046,SMB,James Jones,3,1999.95,5999.84,0.207,28984.73
51265,SMB,Nancy Aguilar,7,857.06,5999.39,0.207,28982.56
49043,SMB,Dana Berger,3,1999.78,5999.33,0.207,28982.27
25667,SMB,Tanya Ellison,3,1999.58,5998.74,0.207,28979.42
34789,SMB,Tammy Washington,3,1999.52,5998.57,0.207,28978.6
27151,SMB,Christian Diaz,3,1999.41,5998.23,0.207,28976.96
29458,SMB,Erin Chavez,6,999.68,5998.11,0.207,28976.38
58293,SMB,Rodney Duran,3,1999.36,5998.07,0.207,28976.18
44066,SMB,Brandon Rivera,3,1999.34,5998.01,0.207,28975.89
32162,SMB,David Shaffer,3,1999.25,5997.75,0.207,28974.64
47605,SMB,Jason Fernandez,3,1999.17,5997.52,0.207,28973.53
4505,SMB,Sandra Cervantes,2,2998.71,5997.42,0.207,28973.04
16786,SMB,Michael Hickman,3,1998.99,5996.96,0.207,28970.82
42223,SMB,Brian Silva,3,1998.66,5995.97,0.207,28966.04
9646,SMB,Kristen Ruiz,3,1998.44,5995.32,0.207,28962.9
46246,SMB,Pamela Davis,3,1998.43,5995.29,0.207,28962.75
13994,SMB,Walter Martin,3,1998.23,5994.68,0.207,28959.81
1725,SMB,Margaret Vasquez,3,1998.2,5994.6,0.207,28959.42
4024,SMB,Michael West,3,1998.17,5994.52,0.207,28959.03
20444,SMB,Leonard Leonard,3,1998.11,5994.34,0.207,28958.16
11245,SMB,Scott Williamson,3,1998.11,5994.32,0.207,28958.07
46846,SMB,Peter Wilson,3,1998.06,5994.17,0.207,28957.34
44965,SMB,William Rodriguez,3,1998.03,5994.08,0.207,28956.91
27384,SMB,Austin Gonzalez,3,1997.98,5993.93,0.207,28956.18
61954,SMB,Jordan Molina,6,998.97,5993.82,0.207,28955.65
37143,SMB,Monica Espinoza,3,1997.71,5993.14,0.207,28952.37
68351,SMB,Amanda Moore,2,2996.57,5993.13,0.207,28952.32
3108,SMB,Steve Torres,3,1997.58,5992.74,0.207,28950.43
32706,SMB,Geoffrey Armstrong,3,1997.4,5992.2,0.207,28947.83
2241,SMB,Dylan Ramirez,3,1997.38,5992.14,0.207,28947.54
32548,SMB,James Lewis,3,1997.34,5992.03,0.207,28947.0
48812,SMB,Brian Arroyo,3,1997.34,5992.02,0.207,28946.96
59340,SMB,Cody Nicholson,3,1997.1,5991.29,0.207,28943.43
46813,SMB,Sarah Erickson,3,1997.01,5991.02,0.207,28942.13
18761,SMB,Jamie Moreno,2,2995.14,5990.28,0.207,28938.55
47476,SMB,Brenda Hooper,3,1996.74,5990.22,0.207,28938.26
38915,SMB,Gabrielle Mckinney,3,1996.64,5989.92,0.207,28936.81
54619,SMB,Christopher Schwartz,3,1996.28,5988.85,0.207,28931.64
32494,SMB,Juan Scott,3,1996.17,5988.5,0.207,28929.95
33964,SMB,William George,3,1996.04,5988.12,0.207,28928.12
24219,SMB,Rachel Sanchez,3,1995.98,5987.93,0.207,28927.2
45954,SMB,Kathryn Allen,3,1995.93,5987.79,0.207,28926.52
19203,SMB,Alicia Glenn,2,2993.86,5987.72,0.207,28926.18
49528,SMB,Amber Hooper,3,1995.43,5986.29,0.207,28919.28
16812,SMB,Raymond Williams,3,1995.31,5985.94,0.207,28917.58
60415,SMB,Andrea Wilson,2,2992.89,5985.78,0.207,28916.81
29249,SMB,Frances Butler,3,1995.22,5985.66,0.207,28916.23
73835,SMB,Steven Barnes,2,2992.5,5985.0,0.207,28913.04
37262,SMB,Travis Little,2,2992.32,5984.65,0.207,28911.35
3402,SMB,Alexandria Davis,3,1994.79,5984.38,0.207,28910.05
33227,SMB,Patricia Byrd,3,1994.77,5984.31,0.207,28909.71
17627,SMB,Aaron Wilson,2,2991.87,5983.74,0.207,28906.96
22581,SMB,Christopher Keith,3,1994.5,5983.5,0.207,28905.8
66888,SMB,Mark Carrillo,3,1994.25,5982.75,0.207,28902.17
1262,SMB,Daniel Evans,3,1994.18,5982.55,0.207,28901.21
18428,SMB,Matthew Jones,3,1994.18,5982.53,0.207,28901.11
42887,SMB,Christina Shepard,5,1196.48,5982.42,0.207,28900.58
58433,SMB,Chad Robinson,3,1994.12,5982.35,0.207,28900.24
73291,SMB,Sandy Cunningham,3,1994.05,5982.16,0.207,28899.32
46716,SMB,Russell Huang,2,2991.05,5982.09,0.207,28898.99
23734,SMB,Travis Adams,3,1994.0,5982.01,0.207,28898.6
42381,SMB,Alyssa Gonzales,3,1993.85,5981.54,0.207,28896.33
63358,SMB,Matthew Vaughn,3,1993.85,5981.54,0.207,28896.33
35613,SMB,Fred Miller,3,1993.74,5981.23,0.207,28894.83
73439,SMB,Hannah Nelson,3,1993.72,5981.17,0.207,28894.54
34618,SMB,Marcus Ruiz,3,1993.62,5980.86,0.207,28893.04
5857,SMB,Justin Walsh,3,1993.59,5980.78,0.207,28892.66
20930,SMB,Jack Bailey,3,1993.59,5980.77,0.207,28892.61
55256,SMB,Joseph Hubbard,2,2990.34,5980.67,0.207,28892.13
48443,SMB,Nichole Ramos,3,1993.54,5980.63,0.207,28891.93
13424,SMB,Michael Robinson,3,1993.46,5980.38,0.207,28890.72
17410,SMB,Adam Kelly,3,1993.44,5980.31,0.207,28890.39
66834,SMB,Bryan Smith,3,1993.32,5979.96,0.207,28888.7
48433,SMB,Erin Acevedo,3,1993.17,5979.5,0.207,28886.47
9936,SMB,Michelle Watson,3,1993.1,5979.29,0.207,28885.46
57187,SMB,Curtis Greene,3,1993.09,5979.27,0.207,28885.36
70014,SMB,Sheila Armstrong,3,1993.05,5979.15,0.207,28884.78
10220,SMB,William Ferguson,3,1993.03,5979.09,0.207,28884.49
7957,SMB,Mr. Paul Barnett,3,1992.79,5978.37,0.207,28881.01
56013,SMB,Austin Newman,2,2988.88,5977.76,0.207,28878.07
56504,SMB,Emily Jimenez,3,1992.38,5977.14,0.207,28875.07
33228,SMB,Christopher Wells,3,1992.34,5977.02,0.207,28874.49
45847,SMB,Caitlin Rogers,3,1992.27,5976.8,0.207,28873.43
4551,SMB,Jennifer Matthews,3,1992.26,5976.78,0.207,28873.33
67830,SMB,Mary Martinez,3,1992.17,5976.52,0.207,28872.08
52519,SMB,Christopher Rodgers,2,2988.11,5976.21,0.207,28870.58
12701,SMB,Natasha Burgess,3,1992.03,5976.08,0.207,28869.95
19478,SMB,Nicole Mullen,3,1991.91,5975.72,0.207,28868.21
6678,SMB,George Smith,3,1991.85,5975.56,0.207,28867.44
6663,SMB,Christina Alvarez,3,1991.68,5975.03,0.207,28864.88
28013,SMB,Dawn Hampton,2,2987.3,5974.59,0.207,28862.75
12447,SMB,Megan White,3,1991.31,5973.93,0.207,28859.57
14280,SMB,Jose Anderson,3,1991.29,5973.87,0.207,28859.28
41700,SMB,Elizabeth Anderson,3,1990.95,5972.84,0.207,28854.3
6758,SMB,Blake Hernandez,3,1990.94,5972.81,0.207,28854.15
37278,SMB,Aimee Hodge,2,2986.39,5972.79,0.207,28854.06
2174,SMB,James Shepherd,3,1990.85,5972.55,0.207,28852.9
15888,SMB,Gregory West,3,1990.76,5972.27,0.207,28851.55
10594,SMB,Meghan Salinas,3,1990.59,5971.76,0.207,28849.08
68132,SMB,Bradley King,2,2985.39,5970.77,0.207,28844.3
530,SMB,Scott Garcia,3,1990.13,5970.39,0.207,28842.46
22974,SMB,Michael Fernandez,3,1990.13,5970.39,0.207,28842.46
13602,SMB,Sandra Gillespie,3,1990.07,5970.2,0.207,28841.55
35123,SMB,Anita Webb,3,1989.94,5969.81,0.207,28839.66
45834,SMB,Brandon Mann,3,1989.87,5969.62,0.207,28838.74
52865,SMB,Lisa Davis,3,1989.78,5969.35,0.207,28837.44
36533,SMB,Melissa Jackson,2,2984.37,5968.73,0.207,28834.44
38541,SMB,Joseph Powers,3,1989.54,5968.63,0.207,28833.96
27045,SMB,Brenda Anderson,2,2984.11,5968.22,0.207,28831.98
73714,SMB,Paul Whitaker,3,1989.15,5967.44,0.207,28828.21
61144,SMB,Miss Angela Hernandez MD,3,1989.13,5967.39,0.207,28827.97
44979,SMB,Amanda Martinez,2,2983.69,5967.38,0.207,28827.92
48810,SMB,Keith Lopez,3,1989.1,5967.29,0.207,28827.49
10958,SMB,Luis Jones,2,2983.47,5966.95,0.207,28825.85
40533,SMB,Steven Salazar,3,1988.83,5966.49,0.207,28823.62
71243,SMB,Sean Nelson,4,1491.59,5966.35,0.207,28822.95
10573,SMB,Richard Martinez,3,1988.61,5965.82,0.207,28820.39
47290,SMB,Jennifer Murillo,3,1988.38,5965.14,0.207,28817.1
21250,SMB,Gabriel Ponce,2,2982.41,5964.82,0.207,28815.56
68599,SMB,Mary Goodwin,2,2981.8,5963.6,0.207,28809.66
31159,SMB,Steven Smith,3,1987.83,5963.48,0.207,28809.08
41701,SMB,John Anderson,3,1987.82,5963.45,0.207,28808.94
11038,SMB,Julie Orozco,3,1987.73,5963.18,0.207,28807.63
15214,SMB,Mark Abbott,3,1987.34,5962.01,0.207,28801.98
56030,SMB,Nicole Jones,3,1987.24,5961.71,0.207,28800.53
43264,SMB,Brett Barnes,3,1987.14,5961.43,0.207,28799.18
14426,SMB,Erica Parrish,2,2980.6,5961.21,0.207,28798.12
54311,SMB,Kathleen Peters,3,1986.94,5960.82,0.207,28796.23
31364,SMB,Alyssa Bailey,6,993.4,5960.38,0.207,28794.11
60811,SMB,Veronica Webster,3,1986.67,5960.01,0.207,28792.32
49719,SMB,Joshua Fletcher,3,1986.53,5959.6,0.207,28790.34
1969,SMB,Mary Schroeder,3,1986.33,5958.99,0.207,28787.39
58281,SMB,Abigail Allen,2,2979.47,5958.95,0.207,28787.2
64302,SMB,Judy Foley,3,1986.01,5958.02,0.207,28782.71
57883,SMB,Kenneth Levine,3,1985.98,5957.93,0.207,28782.27
36861,SMB,Robert Stephens,3,1985.97,5957.91,0.207,28782.17
7044,SMB,Patricia Foley,3,1985.95,5957.84,0.207,28781.84
48893,SMB,Trevor Hardy,2,2978.88,5957.76,0.207,28781.45
4086,SMB,Gloria Torres,3,1985.91,5957.73,0.207,28781.3
2696,SMB,Holly Gutierrez,3,1985.67,5957.01,0.207,28777.83
22729,SMB,Christina Thompson,3,1985.47,5956.41,0.207,28774.93
16660,SMB,Anne Perez,3,1985.38,5956.13,0.207,28773.57
45412,SMB,Andrew Nguyen,3,1985.13,5955.4,0.207,28770.05
49839,SMB,Michelle Clarke,3,1984.89,5954.68,0.207,28766.57
13961,SMB,Joanne Dodson,3,1984.78,5954.35,0.207,28764.98
17911,SMB,Andrew Ruiz,3,1984.7,5954.11,0.207,28763.82
63782,SMB,Edward Parrish,3,1984.63,5953.9,0.207,28762.8
60384,SMB,Brian Frank,3,1984.54,5953.63,0.207,28761.5
50600,SMB,Ryan Vargas,3,1984.47,5953.42,0.207,28760.48
72980,SMB,Stephen Schultz,3,1983.81,5951.42,0.207,28750.82
23143,SMB,Glenn Martin,3,1983.77,5951.31,0.207,28750.29
14479,SMB,Michelle Sanders,3,1983.64,5950.93,0.207,28748.45
27398,SMB,Vanessa Cooley,3,1983.48,5950.45,0.207,28746.14
58338,SMB,Andrew Jenkins,3,1983.25,5949.74,0.207,28742.71
60060,SMB,Mrs. Christina White,3,1983.15,5949.46,0.207,28741.35
15752,SMB,Christie Rogers,2,2974.72,5949.43,0.207,28741.21
12983,SMB,Bradley Travis,3,1983.11,5949.32,0.207,28740.68
46081,SMB,Dr. James Walker,3,1983.09,5949.28,0.207,28740.48
25702,SMB,Omar Jones,3,1982.97,5948.92,0.207,28738.74
60722,SMB,Adrian Norton,3,1982.43,5947.28,0.207,28730.82
7420,SMB,William Quinn,3,1982.05,5946.14,0.207,28725.31
70466,SMB,Dean Garcia,3,1982.0,5946.01,0.207,28724.69
31255,SMB,Angie Day,3,1981.85,5945.54,0.207,28722.42
61768,SMB,Jamie Wallace,3,1981.82,5945.47,0.207,28722.08
19639,SMB,Jennifer Tucker,3,1981.72,5945.17,0.207,28720.63
21543,SMB,Holly Roman,3,1981.71,5945.12,0.207,28720.39
30232,SMB,David Smith,3,1981.22,5943.66,0.207,28713.33
10146,SMB,Ana Williams,3,1980.95,5942.84,0.207,28709.37
53075,SMB,Bob Garcia,3,1980.94,5942.81,0.207,28709.23
15830,SMB,Samuel Graves,2,2971.08,5942.16,0.207,28706.09
72482,SMB,Shawn Fuller,3,1980.69,5942.08,0.207,28705.7
50114,SMB,Patty Larsen,3,1980.55,5941.64,0.207,28703.57
5290,SMB,Amber Coleman,3,1980.51,5941.52,0.207,28703.0
56213,SMB,Jacob Mitchell,3,1980.45,5941.36,0.207,28702.22
16844,SMB,Michael Barnes,3,1980.35,5941.04,0.207,28700.68
1644,SMB,Katherine Wang,3,1979.97,5939.9,0.207,28695.17
19155,SMB,Steven Perry,3,1979.86,5939.59,0.207,28693.67
48101,SMB,Elizabeth Smith,3,1979.86,5939.57,0.207,28693.57
51714,SMB,Melody Thompson,3,1979.85,5939.56,0.207,28693.53
23213,SMB,Mr. Benjamin Nguyen,6,989.88,5939.28,0.207,28692.17
33644,SMB,Lori Adams,2,2969.55,5939.11,0.207,28691.35
33748,SMB,Monica Cantrell,3,1979.44,5938.33,0.207,28687.58
54348,SMB,Mark Calderon,3,1979.28,5937.84,0.207,28685.22
73678,SMB,Lauren Carroll,3,1979.12,5937.36,0.207,28682.9
56363,SMB,David Johnson,3,1979.04,5937.12,0.207,28681.74
28634,SMB,Kathryn Davis,2,2968.47,5936.95,0.207,28680.92
40999,SMB,Nathan Mason,2,2968.34,5936.67,0.207,28679.57
24075,SMB,Katelyn Morrison,2,2968.16,5936.32,0.207,28677.87
21416,SMB,Kenneth White,3,1978.76,5936.29,0.207,28677.73
55068,SMB,David Carlson,3,1978.68,5936.03,0.207,28676.47
57252,SMB,Johnny Arroyo,3,1978.63,5935.9,0.207,28675.85
46903,SMB,Steven Rivera,3,1978.44,5935.31,0.207,28673.0
2502,SMB,Paul Rivera,3,1978.33,5934.98,0.207,28671.4
3014,SMB,Ricardo Hunter,2,2967.48,5934.95,0.207,28671.26
33604,SMB,Brian Ward,3,1978.31,5934.94,0.207,28671.21
2724,SMB,Shannon Garrett,3,1978.29,5934.87,0.207,28670.87
63966,SMB,Beth Galvan,3,1978.28,5934.85,0.207,28670.77
9817,SMB,Jose Graves MD,3,1978.23,5934.7,0.207,28670.05
33975,SMB,Regina Buck,2,2967.32,5934.65,0.207,28669.81
12683,SMB,Nicole Brown,3,1978.09,5934.27,0.207,28667.97
53971,SMB,Alejandra Miranda,2,2966.7,5933.4,0.207,28663.77
16230,SMB,Heather Williams,3,1977.77,5933.32,0.207,28663.38
57214,SMB,Caroline Farrell MD,3,1977.74,5933.21,0.207,28662.85
36922,SMB,Mary Adams,3,1977.64,5932.91,0.207,28661.4
645,SMB,Joseph Browning,3,1977.62,5932.85,0.207,28661.11
5655,SMB,Dennis Browning,3,1977.6,5932.79,0.207,28660.82
51572,SMB,Danielle Jenkins,3,1977.42,5932.26,0.207,28658.26
62609,SMB,Jill Miller,4,1483.06,5932.22,0.207,28658.07
